Timet,Wt,M_Vt,m_ENt,m_ECt,rt,j_NAt,j_Ct,j_It,j_CAt,j_EN_Ct,j_EC_Ct,j_EN_Mmt,j_EC_Mmt,j_EN_Gt,j_EC_Gt,j_Gt,j_VMt,j_EN_Rt,j_EC_Rt,Nt,Ct,It,j_Ot,L_allomt
58,0.0553285442341726,0.00173995021849022,0.00643772106640698,0.0520428919770912,0.00133942777236222,0.00012608389996615,0.00645921618679049,0.0318855773681659,0.00173549145796919,0.000102308511169253,0.00172384298475118,3.44629326574145e-06,8.61573316435361e-07,9.88622179035112e-05,0.00172298141143475,0.00133942777029844,0,4.5285107242104e-05,0.000383553640956771,0.0001,0.001,9.7320508,0.00401774565288489,6.11520969127797
59,0.0554229212354354,0.00174228075613539,0.00649363018933471,0.0523300310323021,0.00134798864726296,0.000126085640313109,0.00645930534390928,0.0318944205918158,0.00173579152123901,0.00010314297445122,0.00173293093899001,3.44634083522498e-06,8.61585208806246e-07,9.96966336159951e-05,0.0017320693537812,0.00134798864526967,0,4.5777087951279e-05,0.000384080708337904,0.0001,0.001,9.9318517,0.00401738639571057,6.12230854627174
60,0.0555173987117745,0.001744629330815,0.006549018894578,0.0526080239643128,0.00135635381779875,0.000126087380668942,0.00645939450148266,0.0318976474872465,0.00173590703334659,0.000103969526911402,0.00174172174207394,3.44638840495107e-06,8.61597101237768e-07,0.000100523138506451,0.0017408601449727,0.00135635381587587,0,4.62689860129974e-05,0.000384506328929126,0.0001,0.001,10,0.00401635786420204,6.12941109432478
61,0.055611969210313,0.0017469956654685,0.00660389604896674,0.0528769098574708,0.00136452440053475,0.000126089121033646,0.00645948365951054,0.0318952897589679,0.0017358390679041,0.000104788347080358,0.00175021700833745,3.44643597491965e-06,8.61608993729913e-07,0.000101341911105438,0.00174935539934372,0.0013645243986821,0,4.67609352952238e-05,0.000384831000499834,0.0001,0.001,9.9318517,0.0040146645376568,6.13651677196375
62,0.0557066252767095,0.00174937948368166,0.00665827048738832,0.0531367279837619,0.00137250274592079,0.000126090977432441,0.00645957876190786,0.0318873437432061,0.00173558810545459,0.000105599709216858,0.00175841996484172,3.44648671648673e-06,8.61621679121683e-07,0.000102153222500371,0.0017575583431626,0.00137250274413752,0,4.7253112867455e-05,0.000385055598869168,0.0001,0.001,9.7320508,0.00401230639558973,6.14362501682901
63,0.0558013594270569,0.00175178051182667,0.00671215106265759,0.0533875158582901,0.00138028863630205,0.00012609283384133,0.00645967386482222,0.0318737033466578,0.00173514992955001,0.000106403694283559,0.00176633054910438,3.44653745832968e-06,8.6163436458242e-07,0.000102957156825229,0.0017654689147398,0.00138028863458833,0,4.77456115697432e-05,0.000385180280001445,0.0001,0.001,9.4142136,0.00400927050131425,6.15073526556236
64,0.0558961638941468,0.00175419847456044,0.0067655465467912,0.0536293073092774,0.00138788428446173,0.000126094806286831,0.00645977491223521,0.0318543403830017,0.00173452408123718,0.000107200575852327,0.00177395180419708,3.44659137184006e-06,8.61647842960014e-07,0.000103753984480487,0.00177309015635412,0.00138788428281659,0,4.82386132913688e-05,0.000385205873393335,0.0001,0.001,9,0.00400555369128848,6.1578469347803
65,0.0559910308307363,0.00175663309905511,0.00681846573345985,0.0538621335995704,0.0013952880083652,0.000126096662716534,0.0064598700162159,0.0318292831650614,0.00173370999491539,0.000107990332102287,0.0017812817897233,3.44664211425194e-06,8.61660528562986e-07,0.000104543689988035,0.00178042012919473,0.00139528800678922,0,4.87321698354267e-05,0.000385132122267227,0.0001,0.001,8.5176381,0.00400115989589756,6.16495943636256
66,0.0560859522941548,0.00175908410815332,0.00687091729345263,0.0540860275256866,0.00140250321870627,0.000126098635184149,0.00645997106476175,0.0317990180047065,0.00173272464683144,0.000108773332938562,0.00178832513356136,3.44669602836675e-06,8.61674007091688e-07,0.000105326636910195,0.00178746345955427,0.00140250321719774,0,4.92265083367485e-05,0.00038496024222401,0.0001,0.001,8,0.00399615055461731,6.17207217631034
67,0.0561809211850549,0.00176155122927698,0.00692290996958176,0.0543010354292664,0.00140952968015477,0.000126100607663155,0.00646007211389114,0.031764567670606,0.00173160077242346,0.00010954965046532,0.00179508198517893,3.44674994279291e-06,8.61687485698226e-07,0.000106102900522527,0.00179422029769323,0.00140952967871343,0,4.97217134839332e-05,0.000384690618853038,0.0001,0.001,7.4823619,0.00399065441086853,6.17918462504681
68,0.0562759320747108,0.00176403418801776,0.00697445242183997,0.054507236852378,0.00141637024000371,0.000126102696182751,0.0064601791077229,0.0317279579584013,0.00173040549519251,0.000110319551143801,0.00180155684174165,3.4468070289952e-06,8.61701757248799e-07,0.000106872744114805,0.0018006951399844,0.00141637023862795,0,5.02179346751933e-05,0.000384324901235323,0.0001,0.001,7,0.00398492594097932,6.18629637914966
69,0.0563709830382904,0.00176653271354401,0.00702555330123598,0.0547047754887981,0.00142302485927531,0.000126104668685204,0.00646028015805348,0.031692305820517,0.0017292402407216,0.000111082989270972,0.00180775128422349,3.44686094406224e-06,8.6171523601556e-07,0.00010763612832691,0.00180688956898747,0.00142302485796459,0,5.07151341093922e-05,0.000383864710907359,0.0001,0.001,6.5857864,0.00397935621396795,6.19340729812255
70,0.0564660774768994,0.00176904653351011,0.00707622106435084,0.0548938964296712,0.00142950033834024,0.000126106757229625,0.00646038715315702,0.0316619155377071,0.0017282484612397,0.000111840309335796,0.00181367676926377,3.44691803094308e-06,8.61729507735771e-07,0.000108393391304853,0.00181281503975603,0.00142950033709128,0,5.12133779180386e-05,0.00038331470255456,0.0001,0.001,6.2679492,0.00397448466621378,6.20051763988648
71,0.0565612263795625,0.0017715753861283,0.00712646409196525,0.0550749805104272,0.00143580178324457,0.000126108845786812,0.00646049414891453,0.0316413781915548,0.00172758152216609,0.000112591532035952,0.00181934411821922,3.44697511817285e-06,8.61743779543213e-07,0.000109144556917779,0.00181848237443968,0.00143580178205477,0,5.17124857283547e-05,0.00038268059227983,0.0001,0.001,6.0681483,0.00397088583390746,6.20762822870392
72,0.0566564487600547,0.00177411901722686,0.00717629045302016,0.0552485536921969,0.00144193932598767,0.000126111050388801,0.00646060708959022,0.0316344255128603,0.00172736377019459,0.000113336859793161,0.00182477212790578,3.4470353772939e-06,8.61758844323474e-07,0.000109889824415867,0.00182391036906145,0.00144193932485259,0,5.22122515107641e-05,0.000381971044108525,0.0001,0.001,6,0.00396902539027628,6.21474048627832
73,0.0567517702493376,0.00177667718920678,0.00722570789455656,0.0554152542119107,0.00144792102068432,0.000126113138972225,0.00646071408669184,0.0316424329066076,0.00172763959290795,0.000114076161718101,0.00182997814010479,3.44709246524081e-06,8.61773116310202e-07,0.00011062906925286,0.00182911636698848,0.00144792101960039,0,5.27122285543181e-05,0.000381195347292192,0.0001,0.001,6.0681483,0.00396907254065752,6.22185632510612
74,0.0568472188423739,0.001779249677456,0.00727472362315972,0.0555757545658368,0.00145376085879151,0.000126115343601906,0.00646082702878615,0.0316640277759356,0.00172836469610998,0.000114809708224545,0.00183498728038952,3.44715272511875e-06,8.61788181279688e-07,0.000111362555499426,0.00183412549220824,0.00145376085775315,0,5.32121212716494e-05,0.000380364634363148,0.0001,0.001,6.2679492,0.00397085137325379,6.22897782991381
75,0.056942820180246,0.00178183628099511,0.00732334445921969,0.0557306662957985,0.00145946792709753,0.000126117548245806,0.0064609399716089,0.0316954803668079,0.00172941479867309,0.000115537454104705,0.0018398176444679,3.44721298538536e-06,8.61803246346339e-07,0.000112090241119319,0.00183895584122155,0.00145946792610108,0,5.37115241547548e-05,0.000379487915032172,0.0001,0.001,6.5857864,0.00397389057978324,6.23610690547362
76,0.0570385932565101,0.00178443681389856,0.00737157673874275,0.0558804654535182,0.00146505181396715,0.000126119868938953,0.00646105885957751,0.0317322003480683,0.00173063855984454,0.000116259571274272,0.0018444863295091,3.44727641766471e-06,8.61819104416179e-07,0.000112812294856608,0.00184362451040469,0.00146505181300887,0,5.42102224131244e-05,0.000378572697310836,0.0001,0.001,7,0.00397761166783524,6.24324495715901
77,0.0571345489547437,0.00178705110628967,0.00741942649470635,0.0560254653341553,0.0014705154215228,0.000126122073612034,0.00646117180389516,0.031769883077313,0.00173189251500895,0.000116975924261152,0.00184900010428134,3.44733667872892e-06,8.6183416968223e-07,0.000113528587582423,0.00184813827011166,0.00147051542060134,0,5.47079708327101e-05,0.00037762284942854,0.0001,0.001,7.4823619,0.00398147299634011,6.2503927833684
78,0.0572306904398618,0.00178967899250052,0.00746689943672735,0.0561658319985968,0.00147586461247396,0.000126124394335896,0.0064612906934373,0.0318054105368141,0.00173307520308726,0.000117686817015641,0.00185336779045481,3.44740011184782e-06,8.61850027961956e-07,0.000114239416903793,0.00185250594042685,0.00147586461158701,0,5.52048325122776e-05,0.000376641328761073,0.0001,0.001,8,0.00398508266027817,6.25755060627447
79,0.0573270154046997,0.00179232031639324,0.00751400123066509,0.0563016234432373,0.00148109940545198,0.000126126715075507,0.00646140958378621,0.0318367555575818,0.00173411945494799,0.000118392243754934,0.00185758964188763,3.44746354539719e-06,8.61865886349296e-07,0.000114944780209537,0.00185672777600128,0.00148109940459919,0,5.57008040951574e-05,0.000375628371326309,0.0001,0.001,8.5176381,0.00398818629342658,6.26471824049292
80,0.0574235178916159,0.00179497492094823,0.007560737442916,0.0564328304894836,0.00148622139408495,0.000126129151869045,0.00646153441952076,0.0318628939678797,0.00173499248879906,0.000119092421651781,0.00186166716548801,3.44753015108724e-06,8.61882537771809e-07,0.000115644891500694,0.00186080528295024,0.00148622139326544,0,5.61960358373297e-05,0.00037458388961194,0.0001,0.001,9,0.00399065572679284,6.27189522961377
81,0.0575201901407408,0.00179764265107758,0.00760711367564414,0.0565594096334431,0.00149122885056048,0.000126131588679943,0.00646165925614464,0.031883367070104,0.00173567886844069,0.000119787354722051,0.00186559734831115,3.44759675725178e-06,8.61899189312946e-07,0.000116339757964799,0.00186473544912184,0.00149122884977443,0,5.66906040386975e-05,0.000373506599277487,0.0001,0.001,9.4142136,0.00399243394411054,6.27908098427512
82,0.0576170235152174,0.00180032334766187,0.00765313550585425,0.0566813040695063,0.0014961211513426,0.0001261340255082,0.00646178409365778,0.0318980875104318,0.00173617595356673,0.000120477156515127,0.00186937845599001,3.4476633638908e-06,8.61915840972699e-07,0.000117029493151236,0.00186851654014904,0.00149612115058977,0,5.71846471901332e-05,0.000372395389492269,0.0001,0.001,9.7320508,0.00399351056039831,6.28627485124059
83,0.0577140091925684,0.00180301684950156,0.00769880853941404,0.056798455319722,0.00150089761630302,0.000126136462353811,0.00646190893206001,0.0319071112502207,0.00173648574862474,0.000121161941237737,0.00187300870027064,3.44772997100418e-06,8.61932492751045e-07,0.000117714211266733,0.00187214676777789,0.00150089761558316,0,5.76783067034986e-05,0.000371249152130637,0.0001,0.001,9.9318517,0.00399389317206742,6.29347616489362
84,0.057811138415169,0.00180572299319313,0.00774413841317808,0.0569108079387946,0.00150555758836875,0.000126138899216777,0.0064620337713513,0.0319105143164935,0.00173661084915593,0.00012184182318697,0.00187648638958435,3.44779657859191e-06,8.61949144647978e-07,0.000118394026608378,0.0018756244404397,0.00150555758768156,0,5.8171723158808e-05,0.000370066852696932,0.0001,0.001,10,0.00399359186665761,6.30068426585537
85,0.057908402522002,0.00180844161314803,0.00778913079369748,0.057018310067041,0.0015101018328412,0.000126141452139449,0.00646216455632423,0.0319083572313759,0.00173655390869683,0.000122517029357543,0.00187981167583972,3.44786635847827e-06,8.61966589619568e-07,0.000119069162999065,0.0018789497092501,0.00151010183218595,0,5.86650897669547e-05,0.000368847877005767,0.0001,0.001,9.9318517,0.00399261475254201,6.30789850332406
86,0.0580057929544305,0.00181117254414263,0.00783379141658184,0.0571209119346656,0.00151452835554156,0.000126144005081163,0.00646229534227268,0.031900578158761,0.00173631223035769,0.000123187563338927,0.00188298132406888,3.44793613888512e-06,8.61984034721279e-07,0.000119739627200042,0.00188211934003415,0.00151452835491826,0,5.91584930562438e-05,0.000367590985060347,0.0001,0.001,9.7320508,0.00399095459637117,6.31511823548077
87,0.0581033009596124,0.00181391561631751,0.00787812600284289,0.0572185634866892,0.00151883650861135,0.000126146558041917,0.00646242612919659,0.03188709973794,0.00173588317454642,0.000123853540007379,0.00188599381251977,3.44800591981241e-06,8.62001479953102e-07,0.000120405534087566,0.00188513181103982,0.00151883650801959,0,5.9652073817327e-05,0.000366295302967479,0.0001,0.001,9.4142136,0.00398860218800305,6.32234280749736
88,0.0582009175949853,0.00181667065757911,0.00792214030192046,0.0573112129781927,0.00152302698899937,0.000126149227066698,0.00646256286202348,0.031867893558709,0.0017352662748034,0.000124515189465061,0.00188884930200164,3.44807887315642e-06,8.62019718289105e-07,0.000121067110591905,0.00188798728228335,0.00152302698843832,0,6.01460311025692e-05,0.000364960293795009,0.0001,0.001,9,0.00398555443087152,6.32957155190366
89,0.0582986338485372,0.00181943749602073,0.00796584013402395,0.0573988076912719,0.00152709625221445,0.000126151780066393,0.00646269365094226,0.0318429878213083,0.00173446096130133,0.000125172400044889,0.00189154271088793,3.44814865514807e-06,8.62037163787019e-07,0.000121724251389741,0.00189068067372414,0.00152709625168441,0,6.06404013681628e-05,0.00036358442199247,0.0001,0.001,8.5176381,0.00398181529924275,6.33680379752063
90,0.0583964406244606,0.00182221595220204,0.00800923127066239,0.0574812984173716,0.0015310463857924,0.00012615444913188,0.0064628303858545,0.0318128690470217,0.00173348421702151,0.000125825517065687,0.00189407601886095,3.44822160960472e-06,8.62055402401179e-07,0.000122377295456082,0.00189321396345855,0.00153104638529213,0,6.11354400878755e-05,0.000362167578121808,0.0001,0.001,8,0.00397744603164502,6.34403886840902
91,0.0584943297138063,0.00182500584934979,0.00805231959421775,0.0575586509016493,0.00153487691894303,0.00012615723426587,0.00646297306689908,0.031778589505859,0.00173237037941153,0.000126474657606477,0.0018964482110758,3.44829773660045e-06,8.62074434150113e-07,0.000123026359869877,0.00189558613664165,0.00153487691847194,0,6.16312831721832e-05,0.0003607092181277,0.0001,0.001,7.4823619,0.00397257854157541,6.35127615562621
92,0.05859229474387,0.0018278070087049,0.00809511100624299,0.0576308659215455,0.00153858513465421,0.000126159903373864,0.00646310980398892,0.0317420904480658,0.00173118189518293,0.000127119700206805,0.00189865589610384,3.44837069221894e-06,8.62092673054736e-07,0.000123671329514586,0.00189779380343078,0.0015385851342122,0,6.21279241849681e-05,0.000359208669179166,0.0001,0.001,7,0.00396745569533215,6.35851518718165
93,0.0586903327225195,0.00183061924539751,0.00813761132371894,0.0576980097292817,0.00154217508395139,0.000126162688552203,0.00646325248730549,0.0317066064236339,0.00173002658641266,0.000127760977996154,0.00190070474858324,3.44844682042689e-06,8.62111705106721e-07,0.000124312531175727,0.00189984263687813,0.00154217508353673,0,6.26255278709395e-05,0.000357667553304431,0.0001,0.001,6.5857864,0.00396248170030384,6.36575574169555
94,0.058788446556031,0.00183344238078596,0.00817982638793251,0.057760251932087,0.00154564838818575,0.000126165473753185,0.00646339517178204,0.0316763596225303,0.0017290433108178,0.000128398459576231,0.00190259850277095,3.44852294925373e-06,8.62130737313433e-07,0.000124949936626977,0.00190173637203364,0.00154564838779732,0,6.31240011496516e-05,0.000356087984201692,0.0001,0.001,6.2679492,0.00395818374215352,6.372998033535
95,0.0588866467723719,0.00183627623804666,0.00822176186767201,0.0578178988856153,0.00154901049610588,0.000126168258976807,0.0064635378574184,0.0316559742102526,0.00172838515599151,0.000129032206534023,0.00190434699572438,3.4485990786994e-06,8.62149769674849e-07,0.000125583607455324,0.0019034848459547,0.00154901049574172,0,6.36231876582559e-05,0.000354474350180516,0.0001,0.001,6.0681483,0.00395513857840091,6.38024283875576
96,0.0589849523366655,0.00183912064921314,0.00826342319357771,0.0578714034288083,0.00155227090800543,0.000126171160275485,0.00646368648952281,0.0316491856804182,0.00172817659451284,0.000129662373129592,0.00190596648249144,3.44867838086327e-06,8.62169595215816e-07,0.000126213694748729,0.00190510431289623,0.00155227090766285,0,6.4122858473069e-05,0.00035283340520284,0.0001,0.001,6,0.00395381120209732,6.38749155372134
97,0.0590833891044693,0.00184197546269322,0.00830481548192544,0.0579213315095643,0.00155543834663536,0.000126174061598723,0.00646383512288541,0.03165739972308,0.00172846364282012,0.000130288852520387,0.00190747331052382,3.44875768369843e-06,8.62189420924608e-07,0.000126840094836688,0.00190661112110289,0.00155543834631198,0,6.46225610135097e-05,0.000351172774762101,0.0001,0.001,6.0681483,0.003954374883259,6.39474607949443
98,0.0591819855018054,0.00184484054196146,0.00834594336745362,0.0579682842790284,0.00155852367017143,0.000126176962946518,0.00646398375750605,0.0316791858970824,0.00172919883975353,0.000130911640565625,0.00190888668561557,3.44883698720483e-06,8.62209246801208e-07,0.00012746280357842,0.00190802447636876,0.00155852366986459,0,6.51218568118055e-05,0.000349500806476847,0.0001,0.001,6.2679492,0.00395664821298143,6.40200850237776
99,0.0592807673584713,0.0018477157696138,0.00838681101067705,0.0580128022158274,0.00156153675418568,0.000126179864318867,0.0064641323933846,0.0317108398184304,0.00173025936868498,0.000131530731955227,0.00191022386356922,3.44891629138238e-06,8.62229072845594e-07,0.000128081815663844,0.00190936163449637,0.00156153675389306,0,6.56203455349549e-05,0.000347824880577261,0.0001,0.001,6.5857864,0.00396016580406371,6.40928071315305
100,0.059379753718599,0.00185060104569934,0.00842742214037857,0.0580552909905894,0.00156448659123714,0.000126182881772155,0.00646428697603255,0.0317477669762482,0.00173149374940397,0.000132146253942001,0.00191149954671844,3.44899876843891e-06,8.62249692109728e-07,0.000128697255173562,0.00191063729702633,0.00156448659095672,0,6.61177915611608e-05,0.000346150706044658,0.0001,0.001,7,0.00396435156850027,6.41656409941898
101,0.0594789552280946,0.00185349628622106,0.00846778019167645,0.0580959941044099,0.00156737501649628,0.000126185783194586,0.00646443561447676,0.0317856586882653,0.00173275838260886,0.000132757987818884,0.00191271798455637,3.44907807398536e-06,8.6226951849634e-07,0.000129308909744899,0.00191185571503788,0.00156737501622748,0,6.66139091207417e-05,0.000344480698786489,0.0001,0.001,7.4823619,0.0039686658596118,6.42385942836618
102,0.059578374537635,0.00185640140999326,0.0085078883181432,0.0581350089216525,0.00157020846504236,0.000126188916758381,0.00646459614540886,0.0318214225921133,0.00173395328260108,0.000133366340513667,0.00191388755573397,3.44916372472908e-06,8.6229093118227e-07,0.000129917176788938,0.00191302526480279,0.00157020846478378,0,6.7108838221722e-05,0.000342816799996013,0.0001,0.001,8,0.00397272168224551,6.43116687803645
103,0.0596780087204031,0.00185931634720174,0.00854774969053068,0.0581723256853919,0.00157298280144698,0.000126191934291313,0.00646475073213692,0.0318529718578426,0.00173500805341928,0.00013397100257497,0.00191500266741103,3.44924620396255e-06,8.62311550990637e-07,0.000130521756371008,0.00191414035586004,0.00157298280119918,0,6.76024443463046e-05,0.000341157554638845,0.0001,0.001,8.5176381,0.00397625828108703,6.43848621645424
104,0.0597778508902249,0.00186224101983834,0.00858736735890442,0.0582078688027519,0.00157569844585637,0.000126194951850786,0.00646490532022471,0.0318792809196846,0.00173588986767412,0.000134572161318876,0.00191606266628736,3.44932868392149e-06,8.62332170980373e-07,0.000131122832634954,0.00191520033411638,0.00157569844561906,0,6.8094894832601e-05,0.00033950188847625,0.0001,0.001,9,0.00397914782242321,6.44581692149624
105,0.0598778922987888,0.00186517535011911,0.00862674445338425,0.0582415296553581,0.00157835520592254,0.000126198085498328,0.00646506585544715,0.0318999482151101,0.00173658643288293,0.000135170012944922,0.00191706585225414,3.44941433695431e-06,8.62353584238578e-07,0.000131720598607967,0.0019162034986699,0.00157835520569554,0,6.85863904017051e-05,0.000337848292954213,0.0001,0.001,9.4142136,0.00398134066011589,6.45315833552776
106,0.0599781234795055,0.00186811925934293,0.00866588421028103,0.0582731878781133,0.00158094974834108,0.000126201219174486,0.00646522639213556,0.0319148572457752,0.00173709351831629,0.000135764510026144,0.00191800662856839,3.44949999076929e-06,8.62374997692322e-07,0.000132315010035375,0.0019171442535707,0.00158094974812473,0,6.90770201310512e-05,0.000336194505426775,0.0001,0.001,9.7320508,0.00398282285438553,6.46050974964059
