Dataset {
  Sequence {
    String PC_Date (ddmmyy);
    String PC_time (hhmmss);
    Float32 latitude;
    Float32 longitude;
    Float32 calibrated_ATM_xCO2_dry;
    Float32 calibrated_SW_xCO2_dry;
    Float32 ATM_pCO2_wet;
    Float32 SW_pCO2_wet_equil_T;
    Float32 SW_pCO2_wet_SST;
    Float32 SW_fCO2_wet;
  } s;
} s;
---------------------------------------------
s.PC_Date, s.PC_time, s.latitude, s.longitude, s.calibrated_ATM_xCO2_dry, s.calibrated_SW_xCO2_dry, s.ATM_pCO2_wet, s.SW_pCO2_wet_equil_T, s.SW_pCO2_wet_SST, s.SW_fCO2_wet
"91217", "155625", 50.713, -126.9472, NaN, 810.13, NaN, 817.75, 794.4, 791.25
"91217", "155825", 50.7193, -126.9593, NaN, 807.65, NaN, 815.3, 792.31, 789.17
"91217", "160026", 50.7256, -126.9714, NaN, 795.58, NaN, 803.21, 780.39, 777.28
"91217", "160227", 50.7318, -126.9835, NaN, 788.72, NaN, 796.39, 773.67, 770.6
"91217", "160428", 50.7381, -126.9959, NaN, 792.27, NaN, 799.94, 779.47, 776.38
"141217", "233722", 50.7359, -126.9934, NaN, 825.5, NaN, 832.57, 804.86, 801.66
"141217", "233922", 50.7297, -126.9837, NaN, 826.29, NaN, 833.29, 806.66, 803.45
"141217", "234123", 50.7239, -126.9734, NaN, 826.88, NaN, 834.03, 808.67, 805.45
"141217", "234324", 50.7183, -126.9624, NaN, 827.25, NaN, 834.48, 809.11, 805.9
"141217", "234525", 50.7133, -126.951, NaN, 817.31, NaN, 824.45, 797.69, 794.52
"141217", "234726", 50.7086, -126.9393, NaN, 816.38, NaN, 823.56, 797.08, 793.91
"141217", "234926", 50.704, -126.9277, NaN, 815.02, NaN, 822.1, 794.14, 790.98
"141217", "235127", 50.6994, -126.9161, NaN, 812.09, NaN, 819.3, 793.3, 790.15
"141217", "235328", 50.6947, -126.9045, NaN, 810.23, NaN, 817.36, 790.39, 787.25
"141217", "235529", 50.6899, -126.8929, NaN, 808.42, NaN, 815.44, 794.18, 791.03
"141217", "235730", 50.6853, -126.8817, NaN, 805.99, NaN, 813.12, 782.23, 779.12
"141217", "235930", 50.6808, -126.8704, NaN, 770.21, NaN, 777.1, 751.94, 748.95
"151217", "131", 50.6761, -126.8592, NaN, 775.6, NaN, 782.5, 755.51, 752.51
"151217", "332", 50.6706, -126.8489, NaN, 785.41, NaN, 792.36, 766.77, 763.73
"151217", "553", 50.6642, -126.8369, NaN, 797.85, NaN, 805.01, 778.93, 775.84
"151217", "753", 50.6585, -126.8272, NaN, 799.98, NaN, 807.29, 780.56, 777.46
"151217", "954", 50.6526, -126.8176, NaN, 789.25, NaN, 796.44, 769.94, 766.88
"151217", "1155", 50.6467, -126.8078, NaN, 793.73, NaN, 801.0, 775.84, 772.76
"151217", "1356", 50.6412, -126.798, NaN, 790.41, NaN, 797.69, 776.25, 773.17
"151217", "1557", 50.6358, -126.7888, NaN, 795.2, NaN, 802.54, 775.53, 772.46
"151217", "1757", 50.6302, -126.7793, NaN, 792.09, NaN, 799.51, 773.96, 770.89
"151217", "1958", 50.6242, -126.7699, NaN, 793.96, NaN, 801.34, 772.57, 769.51
"151217", "2159", 50.6185, -126.7604, NaN, 795.22, NaN, 802.72, 773.93, 770.86
"151217", "2400", 50.6129, -126.7514, NaN, 808.03, NaN, 815.56, 791.59, 788.45
"151217", "2601", 50.6079, -126.7419, NaN, 814.35, NaN, 822.02, 796.03, 792.87
"151217", "2801", 50.6028, -126.7324, NaN, 812.39, NaN, 819.91, 795.83, 792.68
"151217", "3002", 50.5977, -126.7232, NaN, 812.06, NaN, 819.58, 791.58, 788.44
"151217", "3203", 50.5926, -126.714, NaN, 815.47, NaN, 823.14, 800.25, 797.08
"151217", "3404", 50.5878, -126.7045, NaN, 823.69, NaN, 831.65, 802.89, 799.71
"151217", "3604", 50.583, -126.6951, NaN, 829.22, NaN, 837.02, 809.13, 805.92
"151217", "3805", 50.5762, -126.6923, NaN, 825.1, NaN, 833.19, 808.98, 805.77
"151217", "4006", 50.5696, -126.6895, NaN, 832.3, NaN, 840.12, 819.76, 816.52
"151217", "4207", 50.5633, -126.6852, NaN, 835.67, NaN, 843.58, 826.77, 823.51
"151217", "4408", 50.5562, -126.6857, NaN, 828.99, NaN, 836.92, 805.75, 802.55
"151217", "4608", 50.5485, -126.6885, NaN, 833.58, NaN, 841.76, 813.65, 810.42
"151217", "4809", 50.5399, -126.6904, NaN, 841.04, NaN, 849.4, 820.66, 817.41
"151217", "5031", 50.5341, -126.6799, NaN, 849.42, NaN, 857.99, 830.18, 826.88
